timestamp,heat_demand_W,hour,dayofweek,month,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,month_sin,month_cos
2024-03-01 13:00:00+00:00,7086845.945102124,13,4,3,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-03-01 14:00:00+00:00,6168624.608950059,14,4,3,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-03-01 15:00:00+00:00,6016411.606922235,15,4,3,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-03-01 16:00:00+00:00,6820298.909208424,16,4,3,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-03-01 17:00:00+00:00,7773027.458148832,17,4,3,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-03-01 18:00:00+00:00,8456865.242846962,18,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-03-01 19:00:00+00:00,7978872.004057717,19,4,3,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-03-01 20:00:00+00:00,7624519.005092088,20,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-03-01 21:00:00+00:00,6445865.516195584,21,4,3,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-03-01 22:00:00+00:00,5774150.991355357,22,4,3,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-03-01 23:00:00+00:00,5423459.097361875,23,4,3,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-03-02 00:00:00+00:00,4967782.398801111,0,5,3,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-03-02 01:00:00+00:00,5075279.890120685,1,5,3,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-03-02 02:00:00+00:00,5361624.999666725,2,5,3,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-03-02 03:00:00+00:00,6139487.483333153,3,5,3,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-03-02 04:00:00+00:00,7835151.765820205,4,5,3,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-03-02 05:00:00+00:00,7731851.599568434,5,5,3,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
